-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 09/30/2025 in LST
Location: Latitude  32.2131   Longitude -7.936 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 442.1 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2021,8,9,7,20.96,13.59,17.28,10.09,62.64,0.0,96.44,4.34,25.4
2021,8,9,8,23.58,13.22,18.4,9.85,52.13,0.0,96.41,4.58,21.9
2021,8,9,9,26.28,12.84,19.56,9.62,43.33,0.0,96.37,5.13,13.3
2021,8,9,10,28.71,12.54,20.62,9.43,36.82,0.0,96.3,5.84,1.6
2021,8,9,11,30.45,12.32,21.39,9.29,32.8,0.0,96.23,6.77,351.2
2021,8,9,12,31.39,11.95,21.67,9.08,30.37,0.0,96.17,7.62,343.5
2021,8,9,13,31.58,11.64,21.61,8.9,29.44,0.0,96.14,8.01,339.2
2021,8,9,14,30.93,11.51,21.22,8.82,30.28,0.0,96.15,7.68,338.4
2021,8,9,15,29.52,11.58,20.55,8.85,32.95,0.0,96.19,6.99,338.8
2021,8,9,16,27.69,11.71,19.7,8.92,36.95,0.0,96.24,6.36,341.3
2021,8,9,17,25.49,11.84,18.67,9.0,42.46,0.0,96.29,5.87,345.7
2021,8,9,18,23.35,11.97,17.66,9.07,48.66,0.0,96.34,5.35,348.9
2021,8,9,19,21.89,12.05,16.97,9.11,53.45,0.0,96.43,5.03,351.9
2021,8,9,20,20.77,12.18,16.48,9.19,57.78,0.0,96.48,4.78,355.3
2021,8,9,21,19.82,12.37,16.1,9.3,62.01,0.0,96.48,4.72,358.1
2021,8,9,22,18.91,12.63,15.77,9.47,66.79,0.0,96.45,4.73,1.7
2021,8,9,23,18.09,12.99,15.54,9.71,72.06,0.0,96.41,4.67,4.1
2021,8,10,0,17.41,13.42,15.41,9.99,77.34,0.0,96.38,4.38,4.6
2021,8,10,1,16.92,13.86,15.39,10.27,81.99,0.0,96.37,4.0,2.9
2021,8,10,2,16.25,14.25,15.25,10.54,87.8,0.01,96.37,3.89,2.4
2021,8,10,3,15.65,14.45,15.05,10.68,92.45,0.02,96.38,3.37,7.0
2021,8,10,4,15.59,14.39,14.99,10.62,92.3,0.03,96.4,3.26,13.3
2021,8,10,5,15.93,14.22,15.07,10.51,89.4,0.05,96.41,3.51,17.4
2021,8,10,6,17.37,13.99,15.68,10.36,80.43,0.01,96.43,3.51,20.5
2021,8,10,7,19.9,13.69,16.8,10.16,67.33,0.0,96.43,3.52,15.3
2021,8,10,8,22.85,13.48,18.16,10.02,55.42,0.0,96.41,3.78,7.1
2021,8,10,9,26.18,13.13,19.65,9.8,44.4,0.0,96.39,4.26,358.7
2021,8,10,10,29.16,12.64,20.9,9.5,36.14,0.0,96.31,5.31,348.4
2021,8,10,11,31.43,12.14,21.79,9.2,30.72,0.0,96.23,6.51,339.7
2021,8,10,12,32.53,11.98,22.26,9.11,28.57,0.0,96.18,7.75,333.9
2021,8,10,13,32.56,11.95,22.26,9.09,28.45,0.0,96.15,8.73,331.1
2021,8,10,14,31.83,11.94,21.89,9.07,29.58,0.0,96.15,8.8,329.2
2021,8,10,15,30.56,11.97,21.26,9.09,31.88,0.0,96.19,8.28,327.4
2021,8,10,16,28.77,12.14,20.46,9.19,35.74,0.0,96.24,7.7,325.5
2021,8,10,17,26.32,12.57,19.45,9.45,42.44,0.0,96.31,6.79,322.8
2021,8,10,18,23.76,13.24,18.5,9.87,51.67,0.0,96.4,5.67,319.4
2021,8,10,19,22.05,13.88,17.96,10.27,59.67,0.03,96.49,4.94,318.5
2021,8,10,20,20.8,14.39,17.6,10.62,66.64,0.08,96.54,3.98,322.6
2021,8,10,21,19.8,14.81,17.3,10.92,72.88,0.06,96.56,3.34,329.4
2021,8,10,22,18.98,15.21,17.1,11.2,78.63,0.05,96.53,3.17,334.8
2021,8,10,23,18.25,15.58,16.92,11.48,84.32,0.02,96.49,3.19,335.8
2021,8,11,0,17.63,15.88,16.76,11.7,89.31,0.01,96.45,3.12,333.1
2021,8,11,1,17.26,16.05,16.65,11.83,92.41,0.01,96.44,3.1,330.5
2021,8,11,2,17.03,16.03,16.53,11.82,93.7,0.07,96.45,3.34,331.4
2021,8,11,3,16.93,15.84,16.39,11.68,93.23,0.32,96.49,3.17,334.2
2021,8,11,4,16.78,15.65,16.22,11.52,92.88,0.33,96.54,2.63,338.6
2021,8,11,5,17.01,15.47,16.24,11.38,90.48,0.25,96.59,2.39,341.9
2021,8,11,6,18.38,15.2,16.79,11.18,81.57,0.04,96.62,2.26,347.2
2021,8,11,7,20.81,14.83,17.82,10.91,68.46,0.0,96.63,2.43,350.0
2021,8,11,8,23.59,14.55,19.07,10.72,56.79,0.0,96.62,2.64,349.3
2021,8,11,9,26.82,13.96,20.39,10.34,45.2,0.0,96.6,3.24,341.5
2021,8,11,10,29.92,13.12,21.52,9.8,35.76,0.0,96.52,4.59,333.6
2021,8,11,11,32.45,12.36,22.4,9.34,29.49,0.0,96.42,5.81,326.4
2021,8,11,12,34.13,11.91,23.02,9.07,26.05,0.0,96.35,6.79,322.8
2021,8,11,13,34.99,11.64,23.32,8.9,24.36,0.0,96.29,7.44,323.5
2021,8,11,14,34.91,11.79,23.35,8.99,24.71,0.0,96.28,7.89,327.3
2021,8,11,15,33.88,12.33,23.11,9.3,27.07,0.0,96.31,8.12,331.9
2021,8,11,16,31.98,13.07,22.52,9.77,31.65,0.0,96.35,8.1,337.5
2021,8,11,17,29.3,14.02,21.66,10.38,39.2,0.0,96.42,7.5,342.5
2021,8,11,18,26.28,14.97,20.62,11.03,49.71,0.0,96.51,5.99,345.5
2021,8,11,19,24.24,15.58,19.91,11.46,58.36,0.0,96.62,4.71,349.0
2021,8,11,20,22.91,15.92,19.41,11.7,64.58,0.0,96.67,3.67,356.2
2021,8,11,21,21.96,16.13,19.05,11.87,69.41,0.0,96.68,2.89,8.0
2021,8,11,22,21.23,16.3,18.76,12.0,73.36,0.0,96.66,2.62,18.5
2021,8,11,23,20.59,16.44,18.52,12.12,77.01,0.0,96.6,2.68,19.2
2021,8,12,0,20.01,16.57,18.29,12.22,80.43,0.0,96.54,2.79,16.7
2021,8,12,1,19.47,16.66,18.06,12.31,83.75,0.0,96.5,2.8,14.7
2021,8,12,2,18.92,16.78,17.85,12.39,87.22,0.0,96.5,2.77,15.7
2021,8,12,3,18.46,16.83,17.65,12.43,90.06,0.0,96.51,2.59,19.4
2021,8,12,4,18.11,16.82,17.46,12.42,92.02,0.0,96.54,2.35,24.2
2021,8,12,5,18.66,16.7,17.68,12.32,88.22,0.0,96.57,2.93,33.0
2021,8,12,6,21.17,16.37,18.77,12.06,73.95,0.0,96.6,3.34,38.3
2021,8,12,7,24.77,15.87,20.32,11.7,57.71,0.0,96.61,3.73,35.9
2021,8,12,8,29.01,15.02,22.02,11.11,42.72,0.0,96.6,3.7,30.5
2021,8,12,9,32.99,14.01,23.5,10.43,31.97,0.0,96.55,3.67,13.1
2021,8,12,10,35.97,13.12,24.54,9.85,25.58,0.0,96.48,4.3,352.2
2021,8,12,11,37.97,12.53,25.25,9.48,22.07,0.0,96.42,5.24,339.7
2021,8,12,12,38.92,12.5,25.71,9.45,20.89,0.0,96.39,6.15,334.9
2021,8,12,13,38.98,12.78,25.88,9.6,21.15,0.0,96.37,6.9,334.5
2021,8,12,14,37.97,13.36,25.66,9.95,23.14,0.0,96.38,7.31,336.0
2021,8,12,15,36.44,13.84,25.14,10.27,25.96,0.0,96.4,7.33,338.8
2021,8,12,16,34.5,14.25,24.38,10.53,29.63,0.0,96.44,6.8,343.3
2021,8,12,17,31.89,14.91,23.4,10.99,35.81,0.0,96.5,5.83,348.7
2021,8,12,18,28.89,15.7,22.3,11.55,44.71,0.0,96.58,4.0,351.2
2021,8,12,19,26.88,16.29,21.58,11.99,52.22,0.0,96.68,2.79,354.7
2021,8,12,20,25.52,16.68,21.1,12.29,58.02,0.0,96.72,1.88,9.8
2021,8,12,21,24.66,16.94,20.8,12.49,62.05,0.0,96.72,1.6,34.6
2021,8,12,22,24.11,17.09,20.6,12.62,64.76,0.0,96.67,1.76,49.2
2021,8,12,23,23.68,17.08,20.38,12.63,66.47,0.0,96.61,2.01,56.4
2021,8,13,0,23.47,16.73,20.1,12.38,65.95,0.0,96.54,2.05,65.8
2021,8,13,1,23.65,15.76,19.71,11.72,61.75,0.0,96.49,1.95,79.7
2021,8,13,2,23.86,14.25,19.05,10.8,56.2,0.0,96.47,1.88,92.4
2021,8,13,3,24.01,12.43,18.22,9.85,50.83,0.0,96.47,1.83,100.7
2021,8,13,4,24.09,10.71,17.4,9.05,46.51,0.0,96.48,1.84,107.1
2021,8,13,5,25.08,9.12,17.1,8.34,40.43,0.0,96.53,2.06,112.8
2021,8,13,6,28.98,7.89,18.43,7.67,29.6,0.0,96.57,2.14,104.4
2021,8,13,7,33.2,6.65,19.93,6.94,21.08,0.0,96.59,2.24,104.5
2021,8,13,8,38.3,4.3,21.3,5.7,13.09,0.0,96.6,3.08,130.5
2021,8,13,9,42.71,1.88,22.3,4.55,8.27,0.0,96.56,3.74,159.5
2021,8,13,10,45.32,1.03,23.18,4.14,6.57,0.0,96.5,3.6,179.5
2021,8,13,11,46.94,0.86,23.9,4.02,5.87,0.0,96.43,3.05,192.1
2021,8,13,12,47.51,0.66,24.08,3.95,5.6,0.0,96.35,2.23,205.5
2021,8,13,13,47.48,0.64,24.06,3.96,5.62,0.0,96.29,1.51,234.9
2021,8,13,14,46.78,1.14,23.96,4.19,6.15,0.0,96.24,1.73,286.1
2021,8,13,15,45.55,2.39,23.97,4.7,7.35,0.0,96.25,3.08,311.4
2021,8,13,16,43.18,5.21,24.2,5.93,10.48,0.0,96.3,5.12,323.6
2021,8,13,17,38.53,10.21,24.37,8.37,18.91,0.0,96.39,6.11,333.3
2021,8,13,18,33.95,14.99,24.47,11.18,32.46,0.0,96.53,6.53,337.9
2021,8,13,19,30.9,17.59,24.25,13.05,45.0,0.0,96.66,5.42,345.6
2021,8,13,20,29.4,18.41,23.9,13.73,51.62,0.0,96.74,3.61,354.7
2021,8,13,21,28.66,18.61,23.63,13.89,54.5,0.0,96.75,1.9,9.1
2021,8,13,22,28.19,18.34,23.27,13.66,55.08,0.0,96.73,0.83,57.8
2021,8,13,23,27.9,17.3,22.6,12.83,52.62,0.0,96.69,1.07,112.0
2021,8,14,0,27.78,15.47,21.62,11.53,47.63,0.0,96.64,1.5,121.4
2021,8,14,1,27.55,13.08,20.32,10.08,42.22,0.0,96.58,1.86,125.1
2021,8,14,2,27.4,10.23,18.82,8.64,36.53,0.0,96.55,2.28,136.4
2021,8,14,3,27.52,7.24,17.38,7.26,30.5,0.0,96.54,2.8,149.8
2021,8,14,4,27.49,4.84,16.17,6.1,25.69,0.0,96.55,3.26,158.8
2021,8,14,5,28.67,3.03,15.85,5.19,20.42,0.0,96.58,3.44,164.8
2021,8,14,6,33.9,1.59,17.75,4.54,13.28,0.0,96.61,4.24,169.3
2021,8,14,7,38.26,0.52,19.39,4.09,9.42,0.0,96.62,4.17,172.6
2021,8,14,8,42.76,-0.11,21.33,3.81,6.91,0.0,96.62,3.25,176.5
2021,8,14,9,45.21,-0.58,22.32,3.6,5.75,0.0,96.6,2.17,176.0
2021,8,14,10,46.29,-0.73,22.78,3.53,5.33,0.0,96.55,0.95,156.4
2021,8,14,11,46.86,-0.79,23.04,3.49,5.12,0.0,96.5,0.51,68.0
2021,8,14,12,47.07,-0.68,23.2,3.52,5.11,0.0,96.45,1.14,14.3
2021,8,14,13,46.96,-0.38,23.29,3.63,5.29,0.0,96.4,2.13,353.8
2021,8,14,14,46.44,0.24,23.34,3.85,5.76,0.0,96.36,3.64,342.3
2021,8,14,15,45.41,1.36,23.38,4.27,6.73,0.0,96.33,5.59,339.5
2021,8,14,16,43.34,3.53,23.44,5.15,9.03,0.0,96.33,7.35,344.0
2021,8,14,17,39.58,7.3,23.44,6.79,14.51,0.0,96.38,7.3,350.8
2021,8,14,18,35.12,11.07,23.1,8.67,23.61,0.0,96.46,5.48,359.2
2021,8,14,19,32.25,13.17,22.71,9.89,31.61,0.0,96.54,3.58,14.7
2021,8,14,20,30.66,13.74,22.2,10.24,35.83,0.0,96.6,2.14,42.0
2021,8,14,21,30.02,13.42,21.72,10.05,36.49,0.0,96.6,1.33,97.8
2021,8,14,22,29.67,12.69,21.18,9.63,35.67,0.0,96.57,1.42,147.1
2021,8,14,23,29.69,11.86,20.77,9.17,33.92,0.0,96.53,1.59,172.8
2021,8,15,0,29.96,11.14,20.55,8.79,32.0,0.0,96.47,1.34,182.1
2021,8,15,1,30.82,10.82,20.82,8.63,29.9,0.0,96.43,0.47,149.0
2021,8,15,2,30.34,10.88,20.61,8.66,30.84,0.0,96.41,0.64,63.8
2021,8,15,3,29.49,10.98,20.23,8.73,32.64,0.0,96.4,1.02,64.9
2021,8,15,4,28.55,10.9,19.73,8.69,34.3,0.0,96.41,1.2,81.9
2021,8,15,5,28.69,10.5,19.6,8.48,33.22,0.0,96.43,1.31,104.6
2021,8,15,6,32.0,9.81,20.9,8.14,26.39,0.0,96.45,1.56,111.0
2021,8,15,7,35.55,9.25,22.4,7.82,20.8,0.0,96.47,1.36,92.9
2021,8,15,8,39.66,7.31,23.48,6.84,14.57,0.0,96.47,2.11,48.5
2021,8,15,9,43.06,4.59,23.83,5.51,9.81,0.0,96.45,2.76,30.2
2021,8,15,10,45.07,3.09,24.08,4.84,7.77,0.0,96.4,3.45,14.6
2021,8,15,11,46.08,2.66,24.37,4.66,7.1,0.0,96.35,4.4,5.1
2021,8,15,12,46.49,2.55,24.52,4.61,6.87,0.0,96.29,5.55,1.0
2021,8,15,13,46.32,2.71,24.52,4.68,7.03,0.0,96.24,6.74,0.3
2021,8,15,14,45.56,3.14,24.35,4.86,7.59,0.0,96.2,7.76,1.3
2021,8,15,15,44.26,3.88,24.07,5.17,8.63,0.0,96.19,8.44,3.5
2021,8,15,16,42.28,5.09,23.69,5.68,10.51,0.0,96.22,8.64,6.4
2021,8,15,17,39.19,6.97,23.08,6.52,14.22,0.0,96.28,7.25,8.0
2021,8,15,18,35.28,9.27,22.28,7.65,20.64,0.0,96.36,5.11,8.6
2021,8,15,19,32.84,11.26,22.05,8.74,27.02,0.0,96.46,4.2,13.5
2021,8,15,20,31.0,12.53,21.77,9.49,32.56,0.0,96.52,3.21,20.4
2021,8,15,21,29.62,13.15,21.39,9.9,36.76,0.0,96.54,2.43,31.2
2021,8,15,22,28.56,13.41,20.98,10.1,39.86,0.0,96.53,1.72,43.3
2021,8,15,23,27.81,13.52,20.67,10.23,42.16,0.0,96.5,1.39,41.5
2021,8,16,0,27.13,13.75,20.44,10.43,44.71,0.0,96.46,1.41,28.4
2021,8,16,1,26.31,14.19,20.25,10.75,48.33,0.0,96.44,1.52,23.2
2021,8,16,2,25.59,14.66,20.12,11.08,51.97,0.0,96.43,1.51,30.1
2021,8,16,3,25.18,14.96,20.07,11.3,54.3,0.0,96.43,1.38,37.9
2021,8,16,4,24.98,15.09,20.04,11.41,55.49,0.0,96.44,1.25,41.7
2021,8,16,5,25.55,15.04,20.29,11.38,53.53,0.0,96.49,1.36,38.7
2021,8,16,6,28.14,14.81,21.48,11.19,45.23,0.0,96.54,1.35,31.3
2021,8,16,7,31.63,14.12,22.88,10.61,35.12,0.0,96.57,2.17,21.4
2021,8,16,8,35.16,13.3,24.23,10.0,27.18,0.0,96.59,2.84,18.5
2021,8,16,9,38.76,11.75,25.26,9.02,20.16,0.0,96.57,3.41,13.4
2021,8,16,10,42.1,9.72,25.91,7.84,14.67,0.0,96.52,4.07,7.2
2021,8,16,11,43.86,9.0,26.43,7.43,12.68,0.0,96.45,4.97,359.9
2021,8,16,12,44.66,8.81,26.73,7.32,11.98,0.0,96.38,6.16,356.5
2021,8,16,13,44.75,8.71,26.73,7.27,11.84,0.0,96.34,7.58,356.4
2021,8,16,14,44.04,8.57,26.3,7.2,12.16,0.0,96.31,8.97,358.8
2021,8,16,15,42.52,8.17,25.35,7.01,12.81,0.0,96.33,9.94,2.6
2021,8,16,16,40.16,7.72,23.94,6.8,14.09,0.0,96.38,10.17,7.5
2021,8,16,17,36.95,7.24,22.1,6.58,16.22,0.0,96.46,8.8,12.2
2021,8,16,18,33.13,7.22,20.17,6.57,20.03,0.0,96.57,6.22,14.9
2021,8,16,19,30.42,7.61,19.01,6.75,24.02,0.0,96.68,4.59,20.4
2021,8,16,20,28.28,8.12,18.2,7.0,28.19,0.0,96.74,2.91,25.9
2021,8,16,21,26.95,8.65,17.8,7.28,31.69,0.0,96.76,1.9,34.3
2021,8,16,22,26.24,9.23,17.73,7.6,34.49,0.0,96.76,0.84,46.4
2021,8,16,23,25.32,9.78,17.55,7.93,37.99,0.0,96.75,0.03,18.4
2021,8,17,0,24.52,10.27,17.4,8.23,41.34,0.0,96.72,0.35,263.5
2021,8,17,1,23.86,10.66,17.26,8.47,44.25,0.0,96.7,0.46,281.3
2021,8,17,2,23.3,10.96,17.13,8.63,46.61,0.0,96.68,0.36,307.2
2021,8,17,3,22.75,11.14,16.95,8.72,48.7,0.0,96.69,0.17,6.7
2021,8,17,4,22.18,11.14,16.66,8.7,50.32,0.0,96.72,0.37,105.5
2021,8,17,5,22.74,10.84,16.79,8.52,47.65,0.0,96.76,0.82,125.6
2021,8,17,6,26.13,9.8,17.96,7.98,36.46,0.0,96.79,1.44,134.2
2021,8,17,7,30.36,6.07,18.21,6.33,22.64,0.0,96.82,1.33,95.2
2021,8,17,8,35.09,0.19,17.64,4.2,11.53,0.0,96.81,2.07,37.1
2021,8,17,9,38.25,-1.8,18.23,3.46,7.99,0.0,96.78,3.17,16.1
2021,8,17,10,40.66,-2.43,19.11,3.25,6.59,0.0,96.71,4.38,5.8
2021,8,17,11,41.8,-1.34,20.23,3.48,6.64,0.0,96.64,5.13,0.2
2021,8,17,12,42.23,-0.31,20.96,3.78,7.05,0.0,96.57,5.81,356.1
2021,8,17,13,42.1,0.59,21.35,4.05,7.6,0.0,96.51,6.54,353.1
2021,8,17,14,41.39,1.26,21.33,4.27,8.31,0.0,96.47,7.24,351.6
2021,8,17,15,39.98,1.91,20.94,4.51,9.46,0.0,96.45,7.8,351.5
2021,8,17,16,37.74,2.98,20.36,4.91,11.61,0.0,96.46,8.04,352.9
2021,8,17,17,34.39,4.83,19.61,5.62,15.97,0.0,96.5,7.51,355.1
2021,8,17,18,30.33,7.28,18.81,6.67,23.83,0.0,96.57,5.99,356.4
2021,8,17,19,27.53,9.56,18.55,7.78,32.7,0.0,96.68,4.94,359.9
2021,8,17,20,25.52,11.23,18.38,8.67,41.03,0.0,96.74,3.43,3.5
2021,8,17,21,24.08,12.34,18.21,9.33,48.11,0.0,96.76,2.33,5.9
2021,8,17,22,23.07,13.12,18.1,9.82,53.79,0.0,96.75,1.74,8.9
2021,8,17,23,22.37,13.67,18.02,10.19,58.19,0.0,96.71,1.37,7.1
2021,8,18,0,21.69,14.1,17.89,10.48,62.34,0.0,96.66,1.28,0.4
2021,8,18,1,20.95,14.47,17.71,10.75,66.87,0.0,96.6,1.32,356.5
2021,8,18,2,20.19,14.86,17.52,11.01,71.74,0.0,96.57,1.3,358.7
2021,8,18,3,19.67,15.15,17.41,11.22,75.48,0.0,96.56,1.27,4.9
2021,8,18,4,19.33,15.28,17.31,11.3,77.64,0.0,96.56,0.93,18.2
2021,8,18,5,19.8,15.18,17.49,11.22,74.89,0.0,96.58,0.93,39.3
2021,8,18,6,22.17,14.55,18.36,10.78,62.23,0.0,96.6,1.24,46.3
2021,8,18,7,25.59,13.49,19.54,10.04,47.21,0.0,96.6,2.02,34.3
2021,8,18,8,29.94,10.16,20.05,8.11,29.61,0.0,96.59,2.88,21.1
2021,8,18,9,34.02,5.41,19.71,5.8,16.83,0.0,96.56,3.68,7.8
2021,8,18,10,36.22,3.55,19.88,5.08,13.05,0.0,96.48,4.33,355.9
2021,8,18,11,37.77,2.41,20.09,4.68,11.04,0.0,96.4,5.1,347.9
2021,8,18,12,38.55,1.94,20.24,4.52,10.22,0.0,96.32,5.98,342.6
2021,8,18,13,38.66,1.98,20.32,4.55,10.22,0.0,96.25,6.75,339.7
2021,8,18,14,38.2,2.45,20.33,4.74,10.9,0.0,96.2,7.23,339.4
2021,8,18,15,37.06,3.32,20.19,5.09,12.45,0.0,96.19,7.35,341.7
2021,8,18,16,35.22,4.66,19.94,5.6,15.15,0.0,96.23,7.34,346.2
2021,8,18,17,32.5,6.46,19.48,6.33,19.94,0.0,96.28,6.76,351.9
2021,8,18,18,29.03,8.55,18.79,7.27,27.92,0.0,96.36,5.61,356.8
2021,8,18,19,26.81,10.34,18.58,8.18,35.78,0.0,96.46,4.97,3.3
2021,8,18,20,24.95,11.61,18.28,8.9,43.46,0.0,96.52,3.63,13.0
2021,8,18,21,23.52,12.42,17.97,9.39,49.95,0.0,96.52,2.49,27.3
2021,8,18,22,22.51,12.78,17.65,9.63,54.43,0.0,96.49,1.94,45.2
2021,8,18,23,21.96,12.83,17.4,9.69,56.6,0.0,96.43,1.65,56.1
2021,8,19,0,21.76,12.76,17.26,9.67,57.13,0.0,96.36,1.47,56.6
2021,8,19,1,21.45,12.67,17.06,9.65,58.07,0.0,96.3,1.49,52.4
2021,8,19,2,20.8,12.74,16.77,9.7,60.71,0.0,96.25,1.69,48.1
2021,8,19,3,19.98,12.94,16.46,9.85,64.83,0.0,96.23,1.91,48.6
2021,8,19,4,19.38,13.05,16.21,9.95,67.98,0.0,96.23,1.88,50.4
2021,8,19,5,20.01,13.05,16.53,9.96,65.46,0.0,96.27,2.09,39.9
2021,8,19,6,22.02,13.39,17.71,10.12,58.79,0.0,96.3,2.77,21.8
2021,8,19,7,24.56,13.58,19.07,10.17,50.69,0.0,96.32,3.63,14.0
2021,8,19,8,27.96,12.32,20.14,9.33,38.07,0.0,96.33,4.22,13.1
2021,8,19,9,31.65,9.71,20.68,7.82,25.83,0.0,96.31,4.67,10.7
2021,8,19,10,34.16,8.02,21.09,6.97,19.99,0.0,96.24,5.24,2.0
2021,8,19,11,35.81,7.04,21.42,6.51,17.03,0.0,96.16,5.84,353.8
2021,8,19,12,36.72,6.58,21.65,6.31,15.7,0.0,96.1,6.36,347.4
2021,8,19,13,36.89,6.53,21.71,6.29,15.5,0.0,96.05,7.05,344.4
2021,8,19,14,36.35,6.66,21.5,6.35,16.11,0.0,96.01,7.4,346.0
2021,8,19,15,35.21,6.81,21.01,6.42,17.34,0.0,96.02,7.34,350.2
2021,8,19,16,33.51,7.0,20.26,6.5,19.3,0.0,96.05,6.96,355.7
2021,8,19,17,31.19,7.39,19.29,6.69,22.65,0.0,96.1,6.27,0.4
2021,8,19,18,28.07,8.13,18.1,7.04,28.53,0.0,96.16,4.89,1.1
2021,8,19,19,26.01,9.07,17.54,7.5,34.33,0.0,96.25,4.51,5.1
2021,8,19,20,24.31,10.05,17.18,8.02,40.62,0.0,96.31,3.93,12.3
2021,8,19,21,22.99,10.96,16.98,8.53,46.78,0.0,96.33,3.32,21.0
2021,8,19,22,22.0,11.7,16.85,8.97,52.23,0.0,96.34,2.89,26.5
2021,8,19,23,21.18,12.39,16.79,9.41,57.59,0.0,96.32,2.8,23.4
2021,8,20,0,20.42,13.19,16.8,9.92,63.57,0.0,96.28,2.93,18.5
2021,8,20,1,19.73,14.08,16.9,10.5,70.18,0.0,96.25,3.29,18.3
2021,8,20,2,19.11,14.79,16.95,10.97,76.17,0.0,96.23,3.38,20.3
2021,8,20,3,18.63,15.27,16.95,11.3,80.83,0.0,96.24,3.0,20.3
2021,8,20,4,18.21,15.62,16.92,11.54,84.76,0.0,96.26,2.43,17.5
2021,8,20,5,18.47,15.82,17.14,11.69,84.5,0.0,96.3,2.63,13.2
2021,8,20,6,20.64,15.68,18.16,11.57,73.12,0.0,96.34,2.87,14.5
2021,8,20,7,23.58,15.05,19.32,11.11,58.72,0.0,96.36,2.97,7.9
2021,8,20,8,26.97,13.6,20.28,10.1,43.67,0.0,96.38,3.33,1.9
2021,8,20,9,30.39,11.27,20.83,8.67,30.77,0.0,96.37,3.83,354.0
2021,8,20,10,33.39,8.79,21.09,7.35,22.02,0.0,96.34,4.37,343.8
2021,8,20,11,35.3,7.6,21.45,6.77,18.23,0.0,96.27,5.21,336.7
2021,8,20,12,36.35,6.86,21.6,6.43,16.34,0.0,96.2,6.04,333.6
2021,8,20,13,36.54,6.36,21.45,6.21,15.61,0.0,96.16,6.84,333.1
2021,8,20,14,35.89,6.14,21.02,6.12,15.95,0.0,96.16,7.35,333.2
2021,8,20,15,34.45,6.29,20.37,6.19,17.47,0.0,96.2,7.61,334.5
2021,8,20,16,32.29,6.79,19.54,6.4,20.39,0.0,96.26,7.46,338.4
2021,8,20,17,29.54,7.51,18.52,6.72,25.06,0.0,96.33,6.92,342.0
2021,8,20,18,26.62,8.45,17.54,7.17,31.71,0.0,96.42,5.83,342.2
2021,8,20,19,24.5,9.59,17.05,7.75,38.9,0.0,96.52,4.87,342.3
2021,8,20,20,22.94,10.62,16.78,8.32,45.89,0.0,96.57,3.6,345.5
2021,8,20,21,21.82,11.44,16.63,8.8,51.96,0.0,96.61,2.49,346.7
2021,8,20,22,20.93,12.15,16.54,9.23,57.56,0.0,96.63,2.19,345.7
2021,8,20,23,20.13,12.87,16.5,9.68,63.39,0.0,96.62,2.57,344.7
2021,8,21,0,19.35,13.6,16.47,10.15,69.72,0.0,96.59,2.79,345.3
2021,8,21,1,18.75,14.18,16.46,10.53,75.06,0.01,96.57,2.54,348.9
2021,8,21,2,18.23,14.57,16.4,10.78,79.38,0.11,96.57,2.12,351.3
2021,8,21,3,17.73,14.78,16.26,10.91,82.89,0.2,96.57,1.56,352.6
2021,8,21,4,17.32,14.87,16.1,10.96,85.46,0.14,96.58,0.93,353.2
2021,8,21,5,17.49,14.83,16.16,10.93,84.35,0.16,96.62,0.39,348.1
2021,8,21,6,19.0,14.48,16.74,10.67,74.93,0.02,96.64,0.15,301.6
2021,8,21,7,21.23,13.94,17.58,10.3,63.03,0.0,96.66,0.72,295.5
2021,8,21,8,24.23,12.7,18.46,9.49,48.44,0.0,96.68,1.59,309.1
2021,8,21,9,27.29,10.96,19.12,8.46,36.05,0.0,96.68,2.66,318.7
2021,8,21,10,30.01,9.1,19.55,7.47,27.19,0.0,96.65,3.87,324.3
2021,8,21,11,32.14,8.0,20.07,6.93,22.34,0.0,96.6,4.77,327.9
2021,8,21,12,33.3,7.86,20.58,6.87,20.74,0.0,96.55,5.63,330.2
2021,8,21,13,33.64,8.27,20.96,7.07,20.93,0.0,96.5,6.43,331.7
2021,8,21,14,33.39,8.76,21.08,7.31,21.93,0.0,96.48,6.87,333.7
2021,8,21,15,32.63,9.03,20.83,7.45,23.33,0.0,96.49,7.07,335.4
2021,8,21,16,31.16,9.31,20.23,7.59,25.83,0.0,96.51,7.19,337.9
2021,8,21,17,28.87,9.75,19.31,7.82,30.37,0.0,96.57,6.76,342.0
